rid,ttr
1001,0.06625580787658691
1002,0.06482529640197754
1003,0.07872557640075684
1004,0.04988837242126465
1005,0.06878376007080078
1006,0.06353926658630371
1007,0.06625986099243164
1008,0.06521034240722656
1009,0.06961679458618164
1010,0.07594895362854004
1011,0.0635981559753418
1012,0.06853127479553223
1013,0.08093810081481934
1014,0.06484866142272949
1015,0.05907750129699707
1016,0.06667113304138184
1017,0.06611943244934082
1018,0.06471943855285645
1019,0.0662240982055664
1020,0.06665444374084473
1021,0.06806373596191406
1022,0.06998133659362793
1023,0.06850671768188477
1024,0.062422752380371094
1025,0.07045412063598633
1026,0.06659626960754395
1027,0.06445884704589844
1028,0.06884407997131348
1029,0.06647849082946777
1030,0.08330655097961426
1031,0.11778068542480469
1032,0.06235909461975098
1033,0.06819629669189453
1034,0.04134702682495117
1035,0.0689237117767334
1036,0.06928777694702148
1037,0.0690302848815918
1038,0.11812472343444824
1039,0.06361651420593262
1040,0.06866192817687988
1041,0.0647578239440918
1042,0.06835746765136719
1043,0.06391477584838867
1044,0.05021190643310547
1045,0.07733726501464844
1046,0.06710958480834961
1047,0.06458854675292969
1048,0.0662543773651123
1049,0.06501078605651855
1050,0.06407642364501953
1051,0.06562685966491699
1052,0.05637764930725098
1053,0.06750750541687012
1054,0.06851077079772949
1055,0.07067131996154785
1056,0.0646517276763916
1057,0.06560540199279785
1058,0.06570243835449219
1059,0.06152224540710449
1060,0.06291651725769043
1061,0.06549620628356934
1062,0.06701779365539551
1063,0.06737828254699707
1064,0.07476639747619629
1065,0.08531045913696289
1066,0.06885528564453125
1067,0.07355642318725586
1068,0.0693979263305664
1069,0.06851601600646973
1070,0.06496500968933105
1071,0.0699465274810791
1072,0.05946516990661621
1073,0.0688486099243164
1074,0.06378483772277832
1075,0.06678986549377441
1076,0.07720279693603516
1077,0.043749094009399414
1078,0.06522631645202637
1079,0.07697367668151855
1080,0.06337642669677734
1081,0.06356024742126465
1082,0.06537652015686035
1083,0.08791089057922363
1084,0.05898785591125488
1085,0.07029199600219727
1086,0.06638598442077637
1087,0.06669783592224121
1088,0.05876278877258301
1089,0.07140612602233887
1090,0.054944515228271484
1091,0.06617546081542969
1092,0.06427717208862305
1093,0.07598280906677246
1094,0.06814908981323242
1095,0.07905817031860352
1096,0.06244659423828125
1097,0.06980752944946289
1098,0.07155132293701172
1099,0.06175422668457031
1100,0.06605052947998047
1101,0.043399810791015625
1102,0.07549524307250977
1103,0.06283307075500488
1104,0.07949614524841309
1105,0.0814976692199707
1106,0.06617593765258789
1107,0.07235097885131836
1108,0.07297730445861816
1109,0.06885933876037598
1110,0.05882549285888672
1111,0.07134222984313965
1112,0.08008217811584473
1113,0.062315940856933594
1114,0.06505608558654785
1115,0.08099961280822754
1116,0.06724762916564941
1117,0.06823968887329102
1118,0.0666968822479248
1119,0.06717157363891602
1120,0.06500816345214844
1121,0.0681002140045166
1122,0.06796669960021973
1123,0.05031394958496094
1124,0.0626223087310791
1125,0.06705307960510254
1126,0.06721925735473633
1127,0.06444215774536133
1128,0.07805657386779785
1129,0.056589365005493164
1130,0.07144832611083984
1131,0.06757259368896484
1132,0.0657033920288086
1133,0.07407760620117188
1134,0.06729292869567871
1135,0.060915470123291016
1136,0.06114912033081055
1137,0.12992310523986816
1138,0.0652766227722168
1139,0.06924962997436523
1140,0.07638192176818848
1141,0.05195331573486328
1142,0.07195448875427246
1143,0.06294894218444824
1144,0.05565786361694336
1145,0.0648183822631836
1146,0.06466269493103027
1147,0.057979583740234375
1148,0.06466507911682129
1149,0.06470417976379395
1150,0.06350946426391602
1151,0.06613659858703613
1152,0.06860780715942383
1153,0.06136679649353027
1154,0.07170820236206055
1155,0.0772249698638916
1156,0.06686663627624512
1157,0.06781291961669922
1158,0.07115435600280762
1159,0.08910489082336426
1160,0.06394171714782715
1161,0.06502509117126465
1162,0.22220993041992188
1163,0.06858229637145996
1164,0.07158780097961426
1165,0.07625484466552734
1166,0.06770944595336914
1167,0.06968021392822266
1168,0.06636428833007812
1169,0.06309008598327637
1170,0.07306742668151855
1171,0.06849217414855957
1172,0.0612492561340332
1173,0.068511962890625
1174,0.06495332717895508
1175,0.0673520565032959
1176,0.06665682792663574
1177,0.06302309036254883
1178,0.07122397422790527
1179,0.06677055358886719
1180,0.042204856872558594
1181,0.11410117149353027
1182,0.0617833137512207
1183,0.06497931480407715
1184,0.03879809379577637
1185,0.046463727951049805
1186,0.06434750556945801
1187,0.06064867973327637
1188,0.06796836853027344
1189,0.06899666786193848
1190,0.08699226379394531
1191,0.06769752502441406
1192,0.0638124942779541
1193,0.07099771499633789
1194,0.07895302772521973
1195,0.062058210372924805
1196,0.07911944389343262
1197,0.10496902465820312
1198,0.06949162483215332
1199,0.08210325241088867
1200,0.06802177429199219
1201,0.06579208374023438
1202,0.06965517997741699
1203,0.06919336318969727
1204,0.062067270278930664
1205,0.055388689041137695
1206,0.07725358009338379
1207,0.06464648246765137
1208,0.06178927421569824
1209,0.06938552856445312
1210,0.06670856475830078
1211,0.06856250762939453
1212,0.06859564781188965
1213,0.06492209434509277
1214,0.07199811935424805
1215,0.07133364677429199
1216,0.0674431324005127
1217,0.05772829055786133
1218,0.06461548805236816
1219,0.06776905059814453
1220,0.08511900901794434
1221,0.027486801147460938
1222,0.07908320426940918
1223,0.051239013671875
1224,0.05998659133911133
1225,0.06776261329650879
1226,0.059165000915527344
1227,0.06765151023864746
1228,0.061502933502197266
1229,0.06348061561584473
1230,0.06796407699584961
1231,0.12375950813293457
1232,0.048993587493896484
1233,0.050004005432128906
1234,0.05999112129211426
1235,0.02486252784729004
1236,0.058547019958496094
1237,0.08701968193054199
1238,0.06554102897644043
1239,0.06694579124450684
1240,0.0635535717010498
1241,0.06557869911193848
1242,0.06656646728515625
1243,0.023624897003173828
1244,0.0675666332244873
1245,0.09314537048339844
1246,0.0721139907836914
1247,0.06323599815368652
1248,0.05955791473388672
1249,0.06592154502868652
1250,0.06238389015197754
1251,0.06438374519348145
1252,0.07555031776428223
1253,0.06130695343017578
1254,0.058698177337646484
1255,0.07340598106384277
1256,0.053946733474731445
1257,0.06424450874328613
1258,0.0628807544708252
1259,0.06909823417663574
1260,0.11831116676330566
1261,0.06851553916931152
1262,0.06765007972717285
1263,0.0596468448638916
1264,0.06461977958679199
1265,0.0657815933227539
1266,0.06298398971557617
1267,0.06759405136108398
1268,0.07523655891418457
1269,0.07074117660522461
1270,0.06961631774902344
1271,0.06210517883300781
1272,0.04387998580932617
1273,0.08047795295715332
1274,0.06984400749206543
1275,0.06644678115844727
1276,0.06610369682312012
1277,0.06989073753356934
1278,0.06724405288696289
1279,0.06976437568664551
1280,0.08435535430908203
1281,0.06328177452087402
1282,0.06558704376220703
1283,0.06457805633544922
1284,0.0693044662475586
1285,0.06325984001159668
1286,0.09394431114196777
1287,0.06813406944274902
1288,0.05943870544433594
1289,0.08674955368041992
1290,0.060308218002319336
1291,0.06283831596374512
1292,0.06727313995361328
1293,0.06316876411437988
1294,0.0688023567199707
1295,0.0657799243927002
1296,0.04007363319396973
1297,0.06648802757263184
1298,0.06448626518249512
1299,0.06472992897033691
1300,0.0460052490234375
1301,0.06438636779785156
1302,0.06760334968566895
1303,0.09834074974060059
1304,0.06960725784301758
1305,0.10178494453430176
1306,0.05941486358642578
1307,0.07914137840270996
1308,0.05988907814025879
1309,0.06765937805175781
1310,0.023969650268554688
1311,0.06602001190185547
1312,0.06798934936523438
1313,0.06346297264099121
1314,0.09279370307922363
1315,0.043161869049072266
1316,0.06307864189147949
1317,0.06521987915039062
1318,0.05822944641113281
1319,0.07027959823608398
1320,0.07040929794311523
1321,0.07573461532592773
1322,0.06725168228149414
1323,0.06455063819885254
1324,0.06986141204833984
1325,0.07556676864624023
1326,0.05796551704406738
1327,0.06461858749389648
1328,0.06434249877929688
1329,0.07496809959411621
1330,0.0742337703704834
1331,0.06923651695251465
1332,0.044846534729003906
1333,0.06275606155395508
1334,0.06920957565307617
1335,0.06656360626220703
1336,0.0604093074798584
1337,0.07050275802612305
1338,0.07049560546875
1339,0.10728716850280762
1340,0.06315493583679199
1341,0.07178640365600586
1342,0.07012367248535156
1343,0.054852962493896484
1344,0.06564474105834961
1345,0.09337782859802246
1346,0.13523459434509277
1347,0.07206606864929199
1348,0.06418514251708984
1349,0.1078345775604248
1350,0.06773185729980469
1351,0.07052874565124512
1352,0.06265044212341309
1353,0.0354611873626709
1354,0.06817626953125
1355,0.06248188018798828
1356,0.06551241874694824
1357,0.07009673118591309
1358,0.03674650192260742
1359,0.06490802764892578
1360,0.059441566467285156
1361,0.06613302230834961
1362,0.08128786087036133
1363,0.11374473571777344
1364,0.06831669807434082
1365,0.07132506370544434
1366,0.06706500053405762
1367,0.06981682777404785
1368,0.06804037094116211
1369,0.07439708709716797
1370,0.06935834884643555
1371,0.06255316734313965
1372,0.0961606502532959
1373,0.04664278030395508
1374,0.05606651306152344
1375,0.06463336944580078
1376,0.06624603271484375
1377,0.06762361526489258
1378,0.06562113761901855
1379,0.05607891082763672
1380,0.05629444122314453
1381,0.06790494918823242
1382,0.06631731986999512
1383,0.06476593017578125
1384,0.06639575958251953
1385,0.06281423568725586
1386,0.06759786605834961
1387,0.04972481727600098
1388,0.06768941879272461
1389,0.06417012214660645
1390,0.061499595642089844
1391,0.06592726707458496
1392,0.06888890266418457
1393,0.06293368339538574
1394,0.06569480895996094
1395,0.06792402267456055
1396,0.07479715347290039
1397,0.06574535369873047
1398,0.0777590274810791
1399,0.07552170753479004
1400,0.06283426284790039
1401,0.06858325004577637
1402,0.06818389892578125
1403,0.07338762283325195
1404,0.0649867057800293
1405,0.09176063537597656
1406,0.07073044776916504
1407,0.0666201114654541
1408,0.06672811508178711
1409,0.05210161209106445
1410,0.05805826187133789
1411,0.07761836051940918
1412,0.06477093696594238
1413,0.06768012046813965
1414,0.06432771682739258
1415,0.06181454658508301
1416,0.07202935218811035
1417,0.09414482116699219
1418,0.07287859916687012
1419,0.07053303718566895
1420,0.06714248657226562
1421,0.0676417350769043
1422,0.05986213684082031
1423,0.07015872001647949
1424,0.0685114860534668
1425,0.11980724334716797
1426,0.07065320014953613
1427,0.07281875610351562
1428,0.06356000900268555
1429,0.08365535736083984
1430,0.06680536270141602
1431,0.06551742553710938
1432,0.06095719337463379
1433,0.0701603889465332
1434,0.06012153625488281
1435,0.0690462589263916
1436,0.06542229652404785
1437,0.04741835594177246
1438,0.06692814826965332
1439,0.02507472038269043
1440,0.06609654426574707
1441,0.07106351852416992
1442,0.06795573234558105
1443,0.06373429298400879
1444,0.0646364688873291
1445,0.10228085517883301
1446,0.07103824615478516
1447,0.07712244987487793
1448,0.07723140716552734
1449,0.06556129455566406
1450,0.06058454513549805
1451,0.07041811943054199
1452,0.06734943389892578
1453,0.0642848014831543
1454,0.06718635559082031
1455,0.06793808937072754
1456,0.0681760311126709
1457,0.06786727905273438
1458,0.06975007057189941
1459,0.05766415596008301
1460,0.06888484954833984
1461,0.06220722198486328
1462,0.14212703704833984
1463,0.07046222686767578
1464,0.07085371017456055
1465,0.0625314712524414
1466,0.06338620185852051
1467,0.060478925704956055
1468,0.0683903694152832
1469,0.0670309066772461
1470,0.047049760818481445
1471,0.06809782981872559
1472,0.06952357292175293
1473,0.07074594497680664
1474,0.09214353561401367
1475,0.0712592601776123
1476,0.06882071495056152
1477,0.06861352920532227
1478,0.06765627861022949
1479,0.06762266159057617
1480,0.0702965259552002
1481,0.06063365936279297
1482,0.06926202774047852
1483,0.06380915641784668
1484,0.05780673027038574
1485,0.06750106811523438
1486,0.06477713584899902
1487,0.06316685676574707
1488,0.06842255592346191
1489,0.06810426712036133
1490,0.06752777099609375
1491,0.06448793411254883
1492,0.07508087158203125
1493,0.0649569034576416
1494,0.06409883499145508
1495,0.06931757926940918
1496,0.0616457462310791
1497,0.06729578971862793
1498,0.07232236862182617
1499,0.05433297157287598
1500,0.06852841377258301
1501,0.07424235343933105
1502,0.07989668846130371
1503,0.06971573829650879
1504,0.07203340530395508
1505,0.0727536678314209
1506,0.05139040946960449
1507,0.04174518585205078
1508,0.08261775970458984
1509,0.06316995620727539
1510,0.07453584671020508
1511,0.0665278434753418
1512,0.062276601791381836
1513,0.08351755142211914
1514,0.0809781551361084
1515,0.07165193557739258
1516,0.0663607120513916
1517,0.06781411170959473
1518,0.06293678283691406
1519,0.06651711463928223
1520,0.06810593605041504
1521,0.06498169898986816
1522,0.06677579879760742
1523,0.06469106674194336
1524,0.07229375839233398
1525,0.06735873222351074
1526,0.0417940616607666
1527,0.06734395027160645
1528,0.0650789737701416
1529,0.07203054428100586
1530,0.07009530067443848
1531,0.06609725952148438
1532,0.0050716400146484375
1533,0.06992435455322266
1534,0.06618070602416992
1535,0.06376981735229492
1536,0.06623578071594238
1537,0.06465888023376465
1538,0.05597662925720215
1539,0.04026603698730469
1540,0.0652310848236084
1541,0.06442117691040039
1542,0.06630992889404297
1543,0.08203458786010742
1544,0.06731510162353516
1545,0.07013702392578125
1546,0.06674432754516602
1547,0.07063770294189453
1548,0.06761717796325684
1549,0.06682324409484863
1550,0.06528687477111816
1551,0.06580305099487305
1552,0.07750916481018066
1553,0.07769227027893066
1554,0.06607770919799805
1555,0.05737638473510742
1556,0.057492733001708984
1557,0.06463456153869629
1558,0.06458377838134766
1559,0.08590102195739746
1560,0.07103490829467773
1561,0.0665132999420166
1562,0.06365060806274414
1563,0.09640121459960938
1564,0.06793761253356934
1565,0.07746148109436035
1566,0.06680464744567871
1567,0.09274649620056152
1568,0.06806063652038574
1569,0.06705498695373535
1570,0.07135462760925293
1571,0.06829023361206055
1572,0.055806636810302734
1573,0.06636810302734375
1574,0.0627295970916748
1575,0.0547487735748291
1576,0.06450700759887695
1577,0.06378316879272461
1578,0.07314658164978027
1579,0.0629887580871582
1580,0.030354022979736328
1581,0.06441140174865723
1582,0.07250022888183594
1583,0.05778861045837402
1584,0.06278491020202637
1585,0.06775236129760742
1586,0.07485246658325195
1587,0.06842565536499023
1588,0.06229662895202637
1589,0.03869199752807617
1590,0.06744837760925293
1591,0.06439518928527832
1592,0.04956674575805664
1593,0.07421875
1594,0.060395002365112305
1595,0.06605267524719238
1596,0.0686197280883789
1597,0.06451654434204102
1598,0.049967050552368164
1599,0.06664133071899414
1600,0.06110215187072754
1601,0.06844902038574219
1602,0.07004022598266602
1603,0.07102203369140625
1604,0.06653332710266113
1605,0.06873226165771484
1606,0.07070207595825195
1607,0.0674130916595459
1608,0.05961894989013672
1609,0.07246565818786621
1610,0.07203388214111328
1611,0.07119345664978027
1612,0.09703826904296875
1613,0.048221588134765625
1614,0.06186795234680176
1615,0.06879830360412598
1616,0.027996540069580078
1617,0.07253265380859375
1618,0.0629880428314209
1619,0.06869792938232422
1620,0.0706932544708252
1621,0.04353523254394531
