rid,ttr
0,0.07802104949951172
1,0.047873735427856445
2,0.040708065032958984
3,0.05536007881164551
4,0.05643177032470703
5,0.054584503173828125
6,0.04336905479431152
7,0.047113895416259766
8,0.039789676666259766
9,0.04721689224243164
10,0.05486607551574707
11,0.0408780574798584
12,0.04442024230957031
13,0.04428720474243164
14,0.054178476333618164
15,0.05223441123962402
16,0.05037283897399902
17,0.04315495491027832
18,0.05133223533630371
19,0.041390180587768555
20,0.043822526931762695
21,0.04202532768249512
22,0.053289175033569336
23,0.05185270309448242
24,0.05650663375854492
25,0.052941083908081055
26,0.04100441932678223
27,0.04507184028625488
28,0.04721426963806152
29,0.043996334075927734
30,0.04084515571594238
31,0.045697927474975586
32,0.043763160705566406
33,0.03995680809020996
34,0.05516552925109863
35,0.051288604736328125
36,0.05329561233520508
37,0.04177403450012207
38,0.052942752838134766
39,0.0455014705657959
40,0.05238938331604004
41,0.05985426902770996
42,0.04697728157043457
43,0.05406975746154785
44,0.04828500747680664
45,0.051834821701049805
46,0.051888227462768555
47,0.0493161678314209
48,0.04014420509338379
49,0.04503321647644043
50,0.03937935829162598
51,0.04530215263366699
52,0.05509138107299805
53,0.05562138557434082
54,0.041280508041381836
55,0.055133819580078125
56,0.05297207832336426
57,0.054239511489868164
58,0.04188060760498047
59,0.05338168144226074
60,0.036380767822265625
61,0.04979538917541504
62,0.03631925582885742
63,0.0541989803314209
64,0.05067276954650879
65,0.049103498458862305
66,0.05790281295776367
67,0.03651118278503418
68,0.04648232460021973
69,0.0399320125579834
70,0.03820610046386719
71,0.05528521537780762
72,0.042154788970947266
73,0.03656435012817383
74,0.04142498970031738
75,0.048026323318481445
76,0.03729867935180664
77,0.052561283111572266
78,0.05326414108276367
79,0.05493593215942383
80,0.04384183883666992
81,0.04401397705078125
82,0.03705310821533203
83,0.04998636245727539
84,0.048623085021972656
85,0.05397176742553711
86,0.05593419075012207
87,0.049318790435791016
88,0.06324934959411621
89,0.041574716567993164
90,0.03469705581665039
91,0.05516624450683594
92,0.045632123947143555
93,0.052002906799316406
94,0.05458426475524902
95,0.041483402252197266
96,0.0444028377532959
97,0.05294513702392578
98,0.04540228843688965
99,0.04403495788574219
100,0.05647468566894531
101,0.05408740043640137
102,0.04607892036437988
103,0.051163673400878906
104,0.04765725135803223
105,0.04449653625488281
106,0.04218721389770508
107,0.04601716995239258
108,0.04424715042114258
109,0.04264473915100098
110,0.055178165435791016
111,0.04952597618103027
112,0.05352020263671875
113,0.04832601547241211
114,0.05461430549621582
115,0.04688692092895508
116,0.036978721618652344
117,0.040131568908691406
118,0.05544781684875488
119,0.035959482192993164
120,0.04648399353027344
121,0.04722476005554199
122,0.04645657539367676
123,0.049246788024902344
124,0.05319809913635254
125,0.05575442314147949
126,0.04442954063415527
127,0.04737114906311035
128,0.03995919227600098
129,0.04682159423828125
130,0.052410125732421875
131,0.05560636520385742
132,0.053015947341918945
133,0.04672646522521973
134,0.05678987503051758
135,0.057259559631347656
136,0.05864262580871582
137,0.03514242172241211
138,0.05300116539001465
139,0.05685710906982422
140,0.044150352478027344
141,0.04143238067626953
142,0.05191516876220703
143,0.03759169578552246
144,0.03528141975402832
145,0.053865909576416016
146,0.03405952453613281
147,0.0533294677734375
148,0.05423402786254883
149,0.040828704833984375
150,0.04298567771911621
151,0.047446250915527344
152,0.043503522872924805
153,0.03602027893066406
154,0.06072282791137695
155,0.044092416763305664
156,0.05419802665710449
157,0.05243659019470215
158,0.04709124565124512
159,0.05349135398864746
160,0.05558443069458008
161,0.05618405342102051
162,0.0560908317565918
163,0.05222940444946289
164,0.05277514457702637
165,0.054137468338012695
166,0.047348976135253906
167,0.04282331466674805
168,0.05446457862854004
169,0.04578137397766113
170,0.05160832405090332
171,0.055643558502197266
172,0.039705514907836914
173,0.047031402587890625
174,0.04480481147766113
175,0.052788734436035156
176,0.050363779067993164
177,0.0583345890045166
178,0.07498526573181152
179,0.03767132759094238
180,0.056061744689941406
181,0.037560224533081055
182,0.04779839515686035
183,0.036035776138305664
184,0.05398893356323242
185,0.051157474517822266
186,0.07015085220336914
187,0.05361771583557129
188,0.04256486892700195
189,0.036101579666137695
190,0.05210590362548828
191,0.04244685173034668
192,0.05330610275268555
193,0.054541587829589844
194,0.04456806182861328
195,0.054526567459106445
196,0.04098343849182129
197,0.05216050148010254
198,0.05556750297546387
199,0.053671836853027344
200,0.057730674743652344
201,0.055114030838012695
202,0.0423126220703125
203,0.05597496032714844
204,0.05220341682434082
205,0.03531026840209961
206,0.03599262237548828
207,0.05086684226989746
208,0.062009334564208984
209,0.059552669525146484
210,0.03351187705993652
211,0.048070430755615234
212,0.04686260223388672
213,0.047399282455444336
214,0.0463407039642334
215,0.05352449417114258
216,0.062317609786987305
217,0.04023909568786621
218,0.051862478256225586
219,0.0656423568725586
220,0.05466866493225098
221,0.04742884635925293
222,0.039205074310302734
223,0.03368091583251953
224,0.051026105880737305
225,0.046262502670288086
226,0.052779436111450195
227,0.05338096618652344
228,0.03786110877990723
229,0.057271480560302734
230,0.05304217338562012
231,0.05123281478881836
232,0.03728795051574707
233,0.04719948768615723
234,0.043183326721191406
235,0.053067922592163086
236,0.043552398681640625
237,0.04050803184509277
238,0.04978537559509277
239,0.03725147247314453
240,0.06510686874389648
241,0.05684018135070801
242,0.0546269416809082
243,0.04079031944274902
244,0.039582252502441406
245,0.06572318077087402
246,0.05265545845031738
247,0.05451345443725586
248,0.04246044158935547
249,0.050241947174072266
250,0.05324697494506836
251,0.04057621955871582
252,0.052349090576171875
253,0.03926539421081543
254,0.056855201721191406
255,0.04096531867980957
256,0.05004525184631348
257,0.03310728073120117
258,0.06099653244018555
259,0.037908315658569336
260,0.05389285087585449
261,0.04357337951660156
262,0.05259275436401367
263,0.05068826675415039
264,0.03678274154663086
265,0.05514240264892578
266,0.05419754981994629
267,0.047748565673828125
268,0.04795503616333008
269,0.054598093032836914
270,0.0460965633392334
271,0.044240474700927734
272,0.05546927452087402
273,0.04213666915893555
274,0.04738473892211914
275,0.04291248321533203
276,0.043190956115722656
277,0.054739952087402344
278,0.04230022430419922
279,0.05336356163024902
280,0.05409431457519531
281,0.05236482620239258
282,0.03806281089782715
283,0.04400753974914551
284,0.04990673065185547
285,0.03287029266357422
286,0.042304039001464844
287,0.04593324661254883
288,0.03340578079223633
289,0.06283068656921387
290,0.04867243766784668
291,0.03723931312561035
292,0.052865028381347656
293,0.053780555725097656
294,0.05316948890686035
295,0.05601334571838379
296,0.04303431510925293
297,0.047745704650878906
298,0.05702352523803711
299,0.044779062271118164
300,0.042473793029785156
301,0.052910804748535156
302,0.043359994888305664
303,0.05489611625671387
304,0.05138444900512695
305,0.05110621452331543
306,0.05678224563598633
307,0.05494379997253418
308,0.05285477638244629
309,0.04268217086791992
310,0.04898643493652344
311,0.03764820098876953
312,0.04347372055053711
313,0.04158592224121094
314,0.03229689598083496
315,0.03768777847290039
316,0.0341341495513916
317,0.050501346588134766
318,0.04619598388671875
319,0.050081491470336914
320,0.0449986457824707
321,0.05248093605041504
322,0.05225205421447754
323,0.05364394187927246
324,0.05285501480102539
325,0.04261970520019531
326,0.0553739070892334
327,0.03740215301513672
328,0.03591346740722656
329,0.05329632759094238
330,0.04437613487243652
331,0.04058194160461426
332,0.04027128219604492
333,0.0546877384185791
334,0.03297567367553711
335,0.04617166519165039
336,0.03870797157287598
337,0.05143165588378906
338,0.046235084533691406
339,0.04481959342956543
340,0.05449986457824707
341,0.05392599105834961
342,0.0446012020111084
343,0.0458831787109375
344,0.04291057586669922
345,0.05386853218078613
346,0.04375505447387695
347,0.04275655746459961
348,0.06144261360168457
349,0.03843379020690918
350,0.03547334671020508
351,0.0335538387298584
352,0.05327177047729492
353,0.042206525802612305
354,0.03968644142150879
355,0.05187106132507324
356,0.04193878173828125
357,0.05977773666381836
358,0.04007530212402344
359,0.04885673522949219
360,0.03628206253051758
361,0.04082059860229492
362,0.0631246566772461
363,0.040181875228881836
364,0.05494093894958496
365,0.06091785430908203
366,0.05352449417114258
367,0.050925254821777344
368,0.052268028259277344
369,0.04283642768859863
370,0.042435646057128906
371,0.04252457618713379
372,0.054535865783691406
373,0.040436744689941406
374,0.055203914642333984
375,0.05108451843261719
376,0.05585026741027832
377,0.038979530334472656
378,0.049030303955078125
379,0.04068160057067871
380,0.04595804214477539
381,0.040789127349853516
382,0.053076744079589844
383,0.05440783500671387
384,0.05446028709411621
385,0.04208731651306152
386,0.05156350135803223
387,0.04173851013183594
388,0.05383181571960449
389,0.03818178176879883
390,0.055539608001708984
