,0
148,32.285
149,34.111999999999995
150,30.988
151,36.269999999999996
152,32.712
153,32.087
154,39.269
155,41.244
156,30.047
157,37.545
158,47.965
159,34.83
160,31.891000000000002
161,39.178
162,30.42
163,33.435
164,29.187000000000005
165,29.585
166,29.159999999999997
167,31.361000000000008
168,27.929
169,40.37
170,34.837999999999994
171,34.162000000000006
172,29.271
173,25.028000000000002
174,30.362
175,42.005
176,28.885
177,35.778
178,28.743000000000002
179,34.503
180,28.888999999999996
181,25.316
182,34.608
183,34.608999999999995
184,31.121000000000002
185,36.218
186,31.223
187,34.348
188,26.074000000000005
189,27.563000000000002
190,31.022
191,36.323
192,40.315
193,29.1
194,31.42
195,33.249
196,33.225
197,34.608999999999995
198,29.240000000000002
199,34.562999999999995
200,35.94899999999999
201,35.983000000000004
202,49.95
203,32.257999999999996
204,31.725
205,33.894
206,45.97
207,31.774
208,36.493
209,35.304
210,33.619
211,33.196
212,42.94200000000001
213,34.523
214,32.721
215,36.09
216,34.67400000000001
217,32.647000000000006
218,35.263
219,18.908999999999992
220,19.775
221,34.132
222,33.28
223,31.634999999999998
224,33.057
225,46.032000000000004
226,32.986000000000004
227,38.985
228,35.971000000000004
229,33.734
230,44.373999999999995
231,32.912000000000006
232,36.111999999999995
233,34.996
234,33.214999999999996
235,33.392
236,28.467
237,33.873999999999995
238,34.997
239,35.362
240,33.916
241,32.495999999999995
242,30.996999999999996
243,34.893
244,35.427
245,34.482
246,31.249
247,33.353
248,36.069
249,40.954
250,30.805999999999997
251,33.694
252,33.02199999999999
253,35.714
254,35.423
255,35.372
256,34.48800000000001
257,33.998000000000005
258,49.595
259,30.39
260,33.331999999999994
261,33.053
262,33.846000000000004
263,37.284000000000006
264,42.833
265,36.557
266,33.532
267,36.057
268,32.412
269,34.625
270,45.44500000000001
271,40.339
272,28.974999999999998
273,33.089
274,28.232000000000003
275,32.334999999999994
276,32.20700000000001
277,30.088000000000005
278,33.497
279,29.105000000000004
280,34.864999999999995
281,29.386000000000003
282,38.50300000000001
283,33.259
284,31.674999999999997
285,32.58
286,34.07599999999999
287,34.437
288,28.516000000000002
289,35.149
290,34.808
291,27.309
292,30.526000000000003
293,33.431
294,30.843
295,31.165000000000003
296,32.11
297,38.352999999999994
298,43.18100000000001
299,60.16499999999999
300,39.80399999999999
301,31.950000000000003
302,30.005
303,32.116
304,29.707000000000004
305,30.657
306,39.736000000000004
307,33.178
308,31.946
309,35.556
310,36.370000000000005
311,29.865000000000002
312,38.027
313,31.964
314,33.106
315,32.459999999999994
316,32.53
317,32.165
318,30.226000000000003
319,33.435
320,32.287000000000006
321,34.295
322,34.089999999999996
323,36.861000000000004
324,42.00700000000001
325,38.825
326,34.492999999999995
327,34.745999999999995
328,30.826000000000004
329,35.631
330,30.182999999999996
331,23.626000000000005
332,22.786000000000005
333,37.074999999999996
334,30.648999999999997
335,29.764
336,29.667
337,38.227000000000004
338,36.539
339,50.875
340,39.785
341,33.882000000000005
342,31.394000000000002
343,34.199
344,35.901
345,30.841
346,47.66999999999999
347,30.92
348,22.775000000000002
349,18.006999999999998
350,29.257000000000005
351,26.686999999999998
352,27.56
353,22.236000000000004
354,24.166
355,24.029
356,31.75
357,29.224999999999998
358,29.927
359,32.192
360,40.55800000000001
361,31.116000000000003
362,25.201
363,22.673000000000002
364,20.816000000000006
365,24.641000000000002
366,24.052
367,22.352000000000004
368,25.338
369,29.518
370,34.396
371,33.128
372,29.985999999999997
373,25.335000000000004
374,20.496
375,25.393
376,26.046
377,21.506999999999998
378,31.480000000000004
379,26.583000000000002
380,31.043000000000003
381,24.218
382,27.824000000000005
383,33.931
384,29.969
385,24.694000000000003
386,30.926000000000002
387,27.625999999999998
388,37.424
389,37.545
390,29.659
391,34.243
392,32.61
393,29.171000000000003
394,22.497
395,31.048
396,26.219
397,47.74599999999999
398,25.197
399,24.628999999999998
400,25.504
401,26.102000000000004
402,22.348999999999997
403,24.379
404,25.249
405,28.364
406,28.336000000000002
407,22.261999999999997
408,25.506
409,25.878999999999998
410,28.008000000000003
411,23.504000000000005
412,32.626000000000005
413,22.845000000000002
414,34.307
415,47.37100000000001
416,33.84400000000001
417,33.694
418,34.89
419,26.153999999999996
420,31.603999999999996
421,43.538000000000004
422,24.330000000000005
423,35.533
424,38.733000000000004
425,34.397
426,34.382000000000005
427,23.293000000000003
428,24.604000000000003
429,20.635
430,32.92100000000001
431,33.926
432,25.682000000000002
433,24.289000000000005
434,35.517
435,27.567999999999998
436,25.841
437,24.103999999999996
438,25.188999999999997
439,26.036
440,28.592000000000002
441,24.729000000000003
442,22.328000000000003
443,22.512
444,25.084
445,24.047
446,29.875000000000004
447,29.919999999999998
448,39.06
449,31.03600000000001
450,42.559999999999995
451,27.708999999999996
452,24.442
453,23.704000000000004
454,28.061
455,26.335000000000004
456,36.555
457,20.332000000000008
458,45.271
459,22.354000000000003
460,29.652000000000005
461,23.156999999999996
462,27.215
463,28.034
464,27.737000000000002
465,32.022
466,33.025999999999996
467,31.046000000000003
468,40.421
469,34.82000000000001
470,25.883000000000003
471,27.949000000000005
472,29.185000000000002
473,21.086000000000002
474,19.525
475,20.369999999999997
476,30.729
477,31.349999999999998
478,71.637
479,104.91099999999997
480,42.536
481,38.545
482,60.422
483,43.021
484,44.57899999999999
485,22.793
486,50.845
487,47.32400000000001
488,34.385000000000005
489,30.727
490,31.182
491,34.163000000000004
492,61.257
493,30.302000000000003
494,34.736000000000004
495,46.838
496,30.478999999999996
497,21.011999999999997
498,21.956999999999997
499,28.953999999999997
500,27.678
501,23.292000000000005
502,32.32299999999999
503,34.806000000000004
504,34.93299999999999
505,35.158
506,31.615000000000002
507,25.176000000000002
508,26.365000000000002
509,27.985000000000003
510,23.253000000000004
511,32.534
512,30.613
513,35.426
514,33.524
515,35.375
516,33.263
517,26.534
518,22.081000000000003
519,19.833
520,23.794000000000004
521,25.982999999999997
522,27.702
523,31.448
524,33.524
525,33.009
526,22.646
527,23.48
528,34.649
529,23.059000000000005
530,30.546
531,28.631000000000004
532,23.66
533,25.406000000000002
534,33.817
535,30.706000000000007
536,21.731999999999996
537,29.142999999999997
538,28.269000000000002
539,32.371
540,28.555999999999997
541,34.014
542,33.839
543,31.012999999999998
544,28.293999999999997
545,51.281000000000006
546,36.224999999999994
547,26.601999999999997
548,25.065
549,26.766000000000005
550,28.041000000000004
551,22.991
552,21.790999999999997
553,22.103
554,33.482
555,22.964000000000006
556,23.192999999999998
557,35.967
558,30.716999999999995
559,32.444
560,20.775000000000006
561,43.767
562,18.290999999999997
563,22.524
564,27.163999999999998
565,35.216
566,31.502000000000002
567,24.622
568,24.069999999999997
569,22.598000000000003
570,19.726
571,24.455000000000002
572,22.824000000000005
573,31.096
574,26.017
575,24.552000000000003
576,27.556
577,23.719
578,23.792
579,24.031
580,26.328
581,23.663999999999998
582,26.226999999999997
583,34.043
584,26.714000000000002
585,42.37800000000001
586,29.309
587,22.784
588,25.627000000000002
589,22.951
590,27.569999999999997
591,23.472
592,22.566
593,21.465999999999998
594,28.150000000000002
595,27.360000000000007
596,20.117000000000004
597,28.934000000000005
598,33.123999999999995
599,37.5
600,35.728
601,29.451999999999998
602,25.258999999999997
603,33.556000000000004
604,25.099
605,31.749000000000002
606,34.124
607,32.385000000000005
608,24.463000000000005
609,36.364000000000004
610,23.87
611,17.514000000000003
612,17.253999999999998
613,19.278000000000006
614,18.912
615,20.487999999999992
616,22.353
617,22.269000000000002
618,32.085
619,22.348000000000003
620,21.409
621,35.281000000000006
622,29.223000000000003
623,29.574
624,23.44
625,35.68
626,32.54900000000001
627,27.814000000000007
628,31.194999999999997
629,29.833
630,37.153999999999996
631,32.81699999999999
632,23.739000000000004
633,31.486
634,28.548000000000002
635,33.13800000000001
636,28.219
637,20.532999999999998
638,27.177
639,27.941000000000003
640,19.535000000000004
641,31.7
642,36.462
643,30.179
644,26.39
645,40.187
646,44.282
647,28.441000000000003
648,33.483
649,35.906000000000006
650,56.64299999999999
651,24.034999999999997
652,24.412
653,20.858
654,23.430999999999997
655,24.556999999999995
656,21.237000000000002
657,22.450999999999997
658,23.531
659,28.539
660,39.387
661,28.851
662,21.907000000000004
663,25.53
664,32.229
665,27.894
666,27.516999999999996
667,20.590999999999998
668,25.232
669,24.572999999999997
670,31.812000000000005
671,25.162
672,28.667
673,30.374000000000002
674,22.437999999999995
675,26.381999999999998
676,28.291999999999998
677,18.622
678,24.170000000000005
679,21.163999999999998
680,21.017000000000003
681,21.314000000000004
682,32.278999999999996
683,51.309
684,26.062999999999995
685,31.721
686,23.682
687,28.379
688,43.089999999999996
689,22.154999999999998
690,29.786000000000005
691,42.455
692,33.378
693,34.188
694,23.173000000000002
695,29.717
696,26.692000000000004
697,26.795999999999996
698,30.761999999999997
699,33.399
700,24.802
701,20.869
702,20.178999999999995
703,22.9
704,34.022
705,20.284999999999993
706,22.741999999999997
707,21.557000000000002
708,20.022999999999996
709,20.711000000000002
710,30.389000000000003
711,23.941000000000003
712,19.973000000000013
713,29.034
714,22.932000000000002
715,22.149
716,23.2
717,24.968999999999998
718,24.659
719,21.968000000000004
720,24.155
721,29.703000000000003
722,32.129000000000005
723,30.561
724,27.168
725,30.352999999999998
726,31.722000000000005
727,30.391000000000002
728,28.832
729,38.681
730,35.282
731,27.856999999999996
732,33.637
733,35.312999999999995
734,35.895
735,36.593
736,43.82700000000001
737,36.655
738,37.049
739,29.684
740,31.174
741,29.172000000000004
742,32.313
743,34.97
744,32.849000000000004
745,25.833000000000002
746,22.618
747,22.113
748,32.212
749,52.186
750,30.492
751,46.667000000000016
752,36.984
753,35.498000000000005
754,32.216
755,21.986
756,25.114
757,24.41
758,25.545
759,25.11
760,22.547000000000004
761,26.776999999999997
762,21.266000000000002
763,33.08
764,30.488999999999997
765,19.126999999999995
766,23.070999999999998
767,27.866
768,31.141000000000002
769,31.024
770,30.644000000000002
771,23.038999999999998
772,30.357
773,29.285000000000004
774,18.954
775,27.943999999999996
776,51.476
777,24.360000000000003
778,26.037
779,21.866999999999997
780,22.474
781,25.825000000000003
782,27.910000000000004
783,30.595000000000002
784,27.724
785,27.088
786,38.28399999999999
787,27.802
788,38.19
789,32.359
790,33.753
791,28.224000000000004
792,23.453000000000003
793,23.426000000000002
794,36.038
795,41.73400000000001
796,33.588
797,30.881
798,26.015000000000004
799,26.323000000000008
800,29.015
801,23.351000000000003
802,33.30500000000001
803,29.514000000000003
804,26.384
805,28.101999999999997
806,42.602
807,31.889
808,26.79
809,25.491
810,36.33
811,33.991
812,33.359
813,37.276
814,33.903999999999996
815,32.967
816,35.63400000000001
817,35.434
818,25.21
819,27.313
820,36.691
821,30.176000000000002
822,29.759
823,26.63
824,30.416
825,33.164
826,36.42
827,37.02499999999999
828,25.621
829,29.923000000000002
830,32.309000000000005
831,27.746000000000002
832,30.327
833,25.965
834,22.747999999999998
835,29.869
836,28.777
837,28.775000000000002
838,29.443999999999996
839,35.444
840,31.585
841,31.998000000000005
842,26.198999999999998
843,28.442999999999998
844,36.441
845,40.581
846,25.856
847,21.665999999999997
848,23.366000000000003
849,20.096
850,33.819
851,28.630000000000003
852,27.965
853,33.337
854,34.667
855,36.568
856,30.191000000000003
857,30.362
858,31.904999999999998
859,39.940999999999995
860,36.499
861,39.50899999999999
862,37.445
863,29.493999999999996
864,26.423
865,25.645999999999997
866,38.271
867,30.679
868,36.943
869,27.383
870,23.947000000000003
871,25.245
872,29.073999999999998
873,28.401000000000003
874,32.091
875,36.684999999999995
876,27.311000000000003
877,26.855000000000004
878,24.951
879,30.184000000000005
880,20.719000000000005
881,28.401999999999997
882,33.003
883,42.244
884,52.212999999999994
885,32.29
886,32.711
887,21.809000000000005
888,24.985
889,27.197000000000003
890,23.636000000000003
891,32.418
892,30.189000000000004
893,18.92
894,22.407
895,28.156000000000002
896,29.100000000000005
897,32.739000000000004
898,31.775
899,27.058999999999997
900,24.941
901,21.239000000000004
902,25.034
903,25.374
904,28.070000000000004
905,27.181
906,25.256
907,24.601999999999997
908,28.821
909,30.220999999999997
910,32.504999999999995
911,28.157
912,29.424999999999997
913,32.909
914,30.244999999999997
915,33.24100000000001
916,59.659
917,42.11800000000001
918,27.936999999999998
919,40.713
920,50.269999999999996
921,30.884
922,31.229999999999997
923,35.464
924,26.554000000000002
925,31.895000000000003
926,38.689
927,30.754
928,29.567
929,27.11
930,28.061999999999998
931,29.256000000000004
932,31.811
933,30.137
934,33.596999999999994
935,35.032
936,32.025000000000006
937,34.013999999999996
938,30.301000000000002
939,38.803
940,38.46699999999999
941,32.557
942,32.477000000000004
943,29.215999999999998
944,39.53899999999999
945,28.378000000000004
946,31.007999999999996
947,31.991999999999997
948,35.325
949,29.169
950,33.98
951,33.215
952,34.349999999999994
953,33.143
954,35.173
955,33.293
956,38.187
957,34.105999999999995
958,32.292
959,39.73799999999999
960,35.254999999999995
961,37.93899999999999
962,29.964000000000006
963,34.992000000000004
964,35.098
965,30.157999999999998
966,32.272
967,33.641999999999996
968,31.546
969,35.3
970,32.147000000000006
971,33.191
972,39.452
973,66.698
974,41.823
975,37.71099999999999
976,34.147999999999996
977,33.79
978,39.07999999999999
979,40.18899999999999
980,34.475
981,33.589
982,41.057
983,32.996
984,32.668000000000006
985,28.556
986,33.144999999999996
987,22.487000000000002
988,30.037000000000006
989,30.046999999999997
990,33.609
991,44.068
992,31.623
993,30.379000000000005
994,33.615
995,33.98599999999999
996,28.131999999999998
997,35.304
998,32.726
999,34.347
1000,25.325999999999997
1001,34.76200000000001
1002,36.727000000000004
1003,32.91
1004,41.413000000000004
1005,33.970000000000006
1006,37.412
1007,26.007
1008,30.315000000000005
1009,20.164
1010,18.219999999999995
1011,27.040000000000003
1012,30.252000000000002
1013,35.69200000000001
1014,30.692999999999998
1015,34.022
1016,33.949
1017,35.631
1018,44.433
1019,35.55200000000001
1020,29.325
1021,35.302
1022,31.086000000000002
1023,45.99399999999999
1024,28.801
1025,41.875000000000014
1026,42.535
1027,29.624000000000002
1028,35.647000000000006
1029,31.564
1030,40.516000000000005
1031,33.956
1032,25.523
1033,34.256
1034,32.239000000000004
1035,39.352000000000004
1036,30.389000000000003
1037,35.721999999999994
1038,35.932
1039,33.798
1040,41.904
1041,38.010999999999996
1042,34.144999999999996
1043,30.515
1044,33.977000000000004
1045,36.348
1046,30.096
1047,38.452
1048,33.92
1049,32.399
1050,35.047
1051,32.254000000000005
1052,32.663
1053,36.295
1054,39.303
1055,33.378
1056,34.034
1057,36.66900000000001
1058,30.869000000000003
1059,28.956000000000003
1060,33.388999999999996
1061,30.527
1062,35.907
1063,35.843
1064,33.981
1065,34.653000000000006
1066,34.792
1067,37.541
1068,39.001999999999995
1069,37.086
1070,31.255
1071,32.08999999999999
1072,44.028999999999996
1073,39.233999999999995
1074,34.608000000000004
1075,34.548
1076,33.274
1077,33.678
1078,31.993000000000002
1079,32.348
1080,32.839
1081,31.013999999999996
1082,28.575999999999997
1083,34.831999999999994
1084,31.910999999999998
1085,42.863000000000014
1086,50.445
1087,44.043
1088,32.913
1089,38.75000000000001
1090,34.482
1091,33.11300000000001
1092,32.725
1093,32.370000000000005
1094,41.892
1095,32.381
1096,35.081999999999994
1097,31.49
1098,46.695
1099,32.846999999999994
1100,36.498000000000005
1101,36.215999999999994
1102,27.695
1103,31.521
1104,31.899
1105,33.226
1106,32.32299999999999
1107,31.109999999999996
1108,33.74
1109,33.882000000000005
1110,31.516000000000005
1111,35.30800000000001
1112,33.474000000000004
1113,34.644000000000005
1114,48.212
1115,33.997
1116,33.2
1117,33.404
1118,33.396
1119,29.096999999999998
1120,35.575
1121,31.395
1122,32.559
1123,34.327
1124,38.74600000000001
1125,46.49099999999999
1126,48.009
1127,50.607
1128,34.75
1129,32.48
1130,32.048
1131,33.29900000000001
1132,37.183
1133,30.556999999999995
1134,34.586
1135,37.799
1136,33.682
1137,32.709
1138,35.006
1139,34.265
1140,32.400999999999996
1141,35.82300000000001
1142,33.985
1143,34.622
1144,36.57299999999999
1145,34.80500000000001
1146,16.331
1147,32.176
1148,30.121
1149,35.739999999999995
1150,38.343999999999994
1151,39.632999999999996
1152,33.041
1153,42.38400000000001
1154,39.321
1155,33.236
1156,31.556
1157,42.138
1158,34.587999999999994
1159,38.848
1160,34.468999999999994
1161,31.471
1162,33.646
1163,33.653999999999996
1164,35.863
1165,29.768000000000004
1166,31.162
1167,32.602000000000004
1168,28.260999999999996
1169,30.669999999999998
1170,32.217
1171,32.368
1172,30.378999999999998
1173,32.386
1174,38.77799999999999
1175,34.383
1176,35.507
1177,42.83400000000001
1178,32.734
1179,35.94800000000001
1180,36.388999999999996
1181,37.138999999999996
1182,32.516000000000005
1183,36.55200000000001
1184,33.016999999999996
1185,37.403
1186,34.06699999999999
1187,32.929
1188,33.881
1189,30.634000000000004
1190,32.958
1191,38.069
1192,38.05499999999999
1193,34.442
1194,33.731
1195,39.886
1196,33.95
1197,32.569
1198,34.017
1199,33.67100000000001
1200,31.127000000000002
1201,31.034999999999997
1202,30.310000000000002
1203,44.998999999999995
1204,47.04400000000001
1205,38.443
1206,46.352999999999994
1207,36.49
1208,33.403000000000006
1209,34.316
1210,34.678
1211,35.077
1212,34.806999999999995
1213,34.266
1214,32.577999999999996
1215,33.144
1216,30.291999999999998
1217,32.03
1218,35.394000000000005
1219,34.81
1220,37.071
1221,39.136
1222,37.574
1223,36.6
1224,44.322
1225,32.497
1226,35.32000000000001
1227,30.279999999999998
1228,29.766
1229,33.14
1230,31.643000000000008
1231,26.559
1232,20.215
1233,34.838
1234,40.84
1235,34.011
1236,30.303
1237,32.157
1238,36.19
1239,30.761000000000003
1240,31.198999999999998
1241,33.095
1242,28.816000000000003
1243,34.78699999999999
1244,63.040000000000006
1245,37.291000000000004
1246,45.33300000000001
1247,62.786
1248,57.537
1249,55.294000000000004
1250,40.29299999999999
1251,36.227
1252,44.75200000000001
1253,56.632999999999996
1254,69.28999999999999
1255,37.903999999999996
1256,37.555
1257,32.076
1258,33.015
1259,35.684
1260,31.703
1261,32.968999999999994
1262,35.006
1263,33.885
1264,39.44200000000001
1265,32.493
1266,55.031
1267,39.00900000000001
1268,34.144000000000005
1269,35.583
1270,32.19
1271,32.94
1272,34.68300000000001
1273,33.597
1274,37.95
1275,32.361000000000004
1276,36.541
1277,29.675
1278,32.897999999999996
1279,35.234
1280,29.041000000000004
1281,41.983999999999995
1282,50.775000000000006
1283,28.857999999999997
1284,35.339999999999996
1285,36.173
1286,35.048
1287,33.602
1288,33.602000000000004
1289,34.308
1290,32.90800000000001
1291,33.81
1292,33.273
1293,34.658
1294,36.30800000000001
1295,34.766999999999996
1296,37.394
1297,34.182
1298,34.188
1299,33.501
1300,40.972
1301,30.776999999999997
1302,40.437
1303,33.619
1304,33.521
1305,48.887
1306,38.961
1307,34.055
1308,35.613
1309,33.245
1310,31.284000000000002
1311,33.367
1312,32.081999999999994
1313,32.120000000000005
1314,33.236999999999995
1315,33.473
1316,33.045
1317,33.147000000000006
1318,29.98
1319,34.831999999999994
1320,35.05200000000001
1321,37.746
1322,35.43899999999999
1323,35.5
1324,30.92
1325,34.754000000000005
1326,37.646
1327,35.509
1328,35.65599999999999
1329,38.447
1330,40.367
1331,33.899
1332,34.486000000000004
1333,30.775
1334,34.316
1335,27.534
1336,36.093
1337,41.123999999999995
1338,29.168
1339,43.768
1340,40.495000000000005
1341,34.292
1342,35.748999999999995
1343,35.938
1344,34.478
1345,36.257999999999996
1346,36.17199999999999
1347,34.935
1348,34.266
1349,36.385000000000005
1350,37.021
1351,33.799
1352,32.331
1353,33.852000000000004
1354,43.11900000000001
1355,35.160000000000004
1356,34.333
1357,35.769999999999996
1358,32.92
1359,37.012
1360,37.749
1361,33.299
1362,35.489999999999995
1363,37.496
1364,39.74
1365,34.724999999999994
1366,33.525000000000006
1367,40.62199999999999
1368,47.94899999999999
1369,36.875
1370,37.521
1371,33.07900000000001
1372,32.748000000000005
1373,37.094
1374,33.655
1375,34.982
1376,38.383
1377,51.74600000000001
1378,41.492999999999995
1379,33.993
1380,41.026999999999994
1381,33.7
1382,34.773
1383,33.572
1384,33.608000000000004
1385,33.870999999999995
1386,48.12200000000001
1387,37.448
1388,36.106
1389,35.272
1390,37.76
1391,30.470000000000002
1392,31.093000000000004
1393,32.116
1394,33.506
1395,33.943
1396,30.378999999999998
1397,35.176
1398,31.762
1399,31.838
1400,32.353
1401,33.206
1402,39.166
1403,32.16
1404,34.837999999999994
1405,33.814
1406,34.57
1407,34.266999999999996
1408,44.945
1409,34.339
1410,34.251
1411,39.397000000000006
1412,36.685
1413,26.527
1414,35.745000000000005
1415,32.24
1416,32.7
1417,34.557
1418,34.464
1419,32.896
1420,34.055
1421,31.078000000000003
1422,39.974000000000004
1423,36.688
1424,36.95
1425,37.791
1426,43.557
1427,32.174
1428,33.99999999999999
1429,34.155
1430,31.654
1431,34.688
1432,33.657000000000004
1433,32.728
1434,34.462
1435,33.407
1436,32.284
1437,32.862
1438,42.971
1439,35.063
1440,37.551
1441,36.875
1442,31.875000000000004
1443,34.56
1444,34.306
1445,35.943
1446,32.798
1447,34.474000000000004
1448,32.834
1449,31.902
1450,33.184000000000005
1451,36.268
1452,58.21399999999999
1453,46.493
1454,32.849000000000004
1455,37.102
1456,35.616
1457,34.120000000000005
1458,33.846000000000004
1459,32.495999999999995
1460,34.903999999999996
1461,34.881
1462,34.929
1463,41.032
1464,43.949000000000005
1465,42.188
1466,41.544999999999995
1467,36.665000000000006
1468,40.42100000000001
1469,33.260000000000005
1470,36.347
1471,37.266000000000005
1472,32.509
1473,31.641999999999996
1474,36.888
1475,36.303
1476,34.489000000000004
1477,34.635999999999996
1478,38.224000000000004
1479,34.98199999999999
1480,36.461
1481,30.569
1482,34.167
1483,33.864999999999995
1484,32.482
1485,32.807
1486,34.807
1487,39.155
1488,34.534000000000006
1489,47.816
1490,37.215
1491,35.947
1492,33.113
1493,33.30500000000001
1494,33.948
1495,37.718
1496,39.212999999999994
1497,36.538
1498,32.723000000000006
1499,40.035
1500,35.997
1501,54.159000000000006
1502,57.958
1503,56.738
1504,37.092
1505,32.519999999999996
1506,43.031000000000006
1507,39.242000000000004
1508,33.97
1509,36.17700000000001
1510,30.761
1511,32.902
1512,32.082
1513,36.748000000000005
1514,38.404
1515,34.881
1516,33.109
1517,35.657
1518,34.208
1519,33.28
1520,35.248000000000005
1521,44.82600000000001
1522,38.172
1523,51.634
1524,35.821
1525,30.702
1526,34.317
1527,36.444
1528,33.007
1529,31.735000000000003
1530,34.757999999999996
1531,35.159
1532,35.233000000000004
1533,35.603
1534,36.129000000000005
1535,35.38100000000001
1536,33.316
1537,37.587999999999994
1538,35.974000000000004
1539,40.263
1540,37.405
1541,34.257000000000005
1542,32.246
1543,32.296
1544,29.076000000000004
1545,30.159000000000006
1546,31.542
1547,33.179
1548,33.152
1549,36.714
1550,36.384
1551,34.983
1552,33.45700000000001
1553,29.437999999999995
1554,34.558
1555,33.532
1556,33.474000000000004
1557,32.069
1558,38.589
1559,31.735999999999997
1560,35.153999999999996
1561,36.592
1562,28.295
1563,38.407999999999994
1564,48.388999999999996
1565,33.592
1566,33.605000000000004
1567,31.722
1568,29.998999999999995
1569,32.843
1570,39.620000000000005
1571,32.190999999999995
1572,33.459
1573,37.424
1574,38.067
1575,31.919
1576,32.959
1577,32.153000000000006
1578,31.987999999999996
1579,35.409
1580,36.724000000000004
1581,34.991
1582,36.038
1583,35.787
1584,33.339
1585,33.224
1586,40.374
1587,38.364999999999995
1588,38.232
1589,35.846999999999994
1590,31.820000000000004
1591,34.35600000000001
1592,34.553
1593,36.637
1594,33.986999999999995
1595,32.339
1596,33.65200000000001
1597,46.977000000000004
1598,32.02799999999999
1599,32.664
1600,36.083000000000006
1601,34.39300000000001
1602,33.132999999999996
1603,35.794
1604,33.083
1605,25.592
1606,21.373000000000005
1607,21.411
1608,22.752000000000002
1609,20.383
1610,20.713
1611,18.445999999999998
1612,22.255000000000003
1613,19.376
1614,18.662
1615,17.817999999999998
1616,18.717999999999996
1617,17.11
1618,17.82
1619,38.562
1620,20.111000000000004
1621,23.228999999999996
1622,19.615
1623,31.698
1624,27.925
1625,33.296
1626,22.222000000000005
1627,28.906000000000002
1628,41.164
1629,28.971
1630,37.913000000000004
1631,35.516
1632,28.249
1633,34.45
1634,36.331
1635,49.29900000000001
1636,33.911
1637,36.676
1638,38.97200000000001
1639,34.32200000000001
1640,30.683000000000003
1641,33.038
1642,33.82900000000001
1643,39.226
1644,37.053000000000004
1645,52.814
1646,42.534000000000006
1647,42.025999999999996
1648,35.406000000000006
1649,32.729
1650,32.097
1651,36.852
1652,38.259
1653,34.045
1654,32.628
1655,35.879999999999995
1656,34.479
1657,44.107
1658,35.688
1659,32.747
1660,33.322
1661,32.952
1662,33.671
1663,33.977000000000004
1664,29.91
1665,37.178
1666,29.168
1667,29.474999999999998
1668,32.635999999999996
1669,32.04600000000001
1670,34.554
1671,34.05800000000001
1672,34.434000000000005
1673,32.32
1674,32.854
1675,33.08
1676,31.203000000000003
1677,34.381
1678,31.726000000000003
1679,33.603
1680,33.864000000000004
1681,33.814
1682,33.432
1683,33.67
1684,32.209
1685,35.306
1686,32.664
1687,36.125
1688,32.509
1689,32.43300000000001
1690,36.235
1691,33.885000000000005
1692,31.540000000000003
1693,32.339
1694,34.138000000000005
1695,35.102000000000004
